symbol,name,market,latestClosingDate,c,c63,c126,c189,c252,is_valid
3848.T,データ・アプリケーション,スタンダード（内国株式）,1970-01-01,993.0,878.0,982.0,798.0,790.0,1.0
3850.T,エヌ・ティ・ティ・データ・イントラマート,スタンダード（内国株式）,1970-01-01,1756.0,1610.0,1839.0,1802.0,1611.0,1.0
3851.T,日本一ソフトウェア,スタンダード（内国株式）,1970-01-01,1156.0,1138.0,1198.0,1223.0,1475.0,1.0
3852.T,サイバーコム,スタンダード（内国株式）,1970-01-01,1315.0,1539.0,1434.0,1573.0,1289.0,1.0
3853.T,アステリア,プライム（内国株式）,1970-01-01,771.0,724.0,743.0,791.0,794.0,1.0
3854.T,アイル,プライム（内国株式）,1970-01-01,2831.0,2759.0,2321.0,1937.0,1661.0,1.0
3856.T,Ａｂａｌａｎｃｅ,スタンダード（内国株式）,1970-01-01,4090.0,10400.0,5710.0,2765.0,1914.0,1.0
3857.T,ラック,スタンダード（内国株式）,1970-01-01,750.0,706.0,720.0,773.0,792.0,1.0
3858.T,ユビキタスＡＩ,スタンダード（内国株式）,1970-01-01,416.0,387.0,374.0,407.0,417.0,1.0
3861.T,王子ホールディングス,プライム（内国株式）,1970-01-01,597.0999755859375,547.9000244140625,558.0,523.0,558.0,1.0
3863.T,日本製紙,プライム（内国株式）,1970-01-01,1308.0,1191.0,1077.0,965.0,890.0,1.0
3864.T,三菱製紙,プライム（内国株式）,1970-01-01,502.0,496.0,355.0,276.0,297.0,1.0
3865.T,北越コーポレーション,プライム（内国株式）,1970-01-01,929.0,924.0,826.0,772.0,745.0,1.0
3877.T,中越パルプ工業,プライム（内国株式）,1970-01-01,1307.0,1255.0,1029.0,946.0,952.0,1.0
3878.T,巴川製紙所,スタンダード（内国株式）,1970-01-01,682.0,656.0,691.0,740.0,814.0,1.0
3880.T,大王製紙,プライム（内国株式）,1970-01-01,1260.5,1132.0,1065.0,1042.0,1248.0,1.0
3891.T,ニッポン高度紙工業,スタンダード（内国株式）,1970-01-01,2094.0,1942.0,2040.0,2056.0,2127.0,1.0
3892.T,岡山製紙,スタンダード（内国株式）,1970-01-01,901.0,874.0,853.0,818.0,829.0,1.0
3895.T,ハビックス,スタンダード（内国株式）,1970-01-01,400.0,355.0,343.0,344.0,371.0,1.0
3896.T,阿波製紙,スタンダード（内国株式）,1970-01-01,543.0,556.0,693.0,300.0,311.0,1.0
3900.T,クラウドワークス,グロース（内国株式）,1970-01-01,1418.0,1495.0,1809.0,1548.0,1437.0,1.0
3901.T,マークラインズ,プライム（内国株式）,1970-01-01,3095.0,2469.0,2631.0,2777.0,2217.0,1.0
3902.T,メディカル・データ・ビジョン,プライム（内国株式）,1970-01-01,756.0,715.0,912.0,992.0,1072.0,1.0
3903.T,ｇｕｍｉ,プライム（内国株式）,1970-01-01,582.0,717.0,848.0,725.0,804.0,1.0
3904.T,カヤック,グロース（内国株式）,1970-01-01,773.0,896.0,773.0,1123.0,840.0,1.0
3905.T,データセクション,グロース（内国株式）,1970-01-01,316.0,303.0,248.0,265.0,281.0,1.0
3907.T,シリコンスタジオ,グロース（内国株式）,1970-01-01,1593.0,1493.0,1103.0,1441.0,1100.0,1.0
3908.T,コラボス,グロース（内国株式）,1970-01-01,353.0,340.0,368.0,377.0,395.0,1.0
3909.T,ショーケース,スタンダード（内国株式）,1970-01-01,401.0,355.0,338.0,362.0,411.0,1.0
3910.T,エムケイシステム,スタンダード（内国株式）,1970-01-01,374.0,407.0,415.0,467.0,488.0,1.0
3911.T,Ａｉｍｉｎｇ,グロース（内国株式）,1970-01-01,395.0,465.0,407.0,424.0,296.0,1.0
3912.T,モバイルファクトリー,プライム（内国株式）,1970-01-01,837.0,906.0,911.0,873.0,949.0,1.0
3913.T,ｓＭｅｄｉｏ,グロース（内国株式）,1970-01-01,610.0,615.0,620.0,638.0,741.0,1.0
3914.T,ＪＩＧ－ＳＡＷ,グロース（内国株式）,1970-01-01,4040.0,5090.0,5390.0,4740.0,4680.0,1.0
3915.T,テラスカイ,プライム（内国株式）,1970-01-01,2091.0,2478.0,1907.0,2744.0,1906.0,1.0
3916.T,デジタル・インフォメーション・テクノロジー,プライム（内国株式）,1970-01-01,1880.0,1604.0,1663.0,1946.0,1526.0,1.0
3917.T,アイリッジ,グロース（内国株式）,1970-01-01,666.0,661.0,695.0,712.0,729.0,1.0
3918.T,ＰＣＩホールディングス,プライム（内国株式）,1970-01-01,1078.0,1034.0,1013.0,991.0,954.0,1.0
3920.T,アイビーシー,スタンダード（内国株式）,1970-01-01,579.0,635.0,403.0,425.0,473.0,1.0
3921.T,ネオジャパン,プライム（内国株式）,1970-01-01,1090.0,958.0,964.0,991.0,1085.0,1.0
3922.T,ＰＲ　ＴＩＭＥＳ,プライム（内国株式）,1970-01-01,1736.0,1432.0,1853.0,2454.0,2477.0,1.0
3923.T,ラクス,プライム（内国株式）,1970-01-01,2348.0,2321.5,1641.0,1793.0,1602.0,1.0
3924.T,ランドコンピュータ,プライム（内国株式）,1970-01-01,1224.0,1302.0,1004.0,871.0,869.0,1.0
3925.T,ダブルスタンダード,プライム（内国株式）,1970-01-01,1434.0,2497.0,2002.0,2118.0,2389.0,1.0
3926.T,オープンドア,プライム（内国株式）,1970-01-01,1138.0,1214.0,1640.0,1883.0,1933.0,1.0
3927.T,フーバーブレイン,グロース（内国株式）,1970-01-01,647.0,698.0,624.0,745.0,720.0,1.0
3928.T,マイネット,プライム（内国株式）,1970-01-01,381.0,335.0,355.0,452.0,514.0,1.0
3929.T,ソーシャルワイヤー,グロース（内国株式）,1970-01-01,342.0,244.0,271.0,291.0,321.0,1.0
3930.T,はてな,グロース（内国株式）,1970-01-01,889.0,963.0,875.0,1066.0,1275.0,1.0
3931.T,バリューゴルフ,グロース（内国株式）,1970-01-01,1178.0,1320.0,1339.0,1545.0,1650.0,1.0
3932.T,アカツキ,プライム（内国株式）,1970-01-01,2163.0,2120.0,2218.0,2213.0,2319.0,1.0
3933.T,チエル,スタンダード（内国株式）,1970-01-01,734.0,710.0,825.0,758.0,1000.0,1.0
3934.T,ベネフィットジャパン,プライム（内国株式）,1970-01-01,1224.0,1224.0,1208.0,1276.0,1528.0,1.0
3935.T,エディア,グロース（内国株式）,1970-01-01,442.0,517.0,893.0,447.0,398.0,1.0
3936.T,グローバルウェイ,グロース（内国株式）,1970-01-01,209.0,219.0,221.0,241.0,299.0,1.0
3937.T,Ｕｂｉｃｏｍホールディングス,プライム（内国株式）,1970-01-01,1316.0,1918.0,1997.0,2182.0,2560.0,1.0
3939.T,カナミックネットワーク,プライム（内国株式）,1970-01-01,513.0,450.0,502.0,633.0,545.0,1.0
3940.T,ノムラシステムコーポレーション,プライム（内国株式）,1970-01-01,119.0,117.0,115.0,122.0,132.0,1.0
3941.T,レンゴー,プライム（内国株式）,1970-01-01,997.0999755859375,851.0,874.0,853.0,817.0,1.0
3943.T,大石産業,スタンダード（内国株式）,1970-01-01,2094.0,1872.0,1795.0,1730.0,1737.0,1.0
3944.T,古林紙工,スタンダード（内国株式）,1970-01-01,2630.0,2240.0,1906.0,1870.0,1891.0,1.0
3945.T,スーパーバッグ,スタンダード（内国株式）,1970-01-01,2006.0,1698.0,1435.0,802.0,836.0,1.0
3946.T,トーモク,プライム（内国株式）,1970-01-01,2330.0,1909.0,1640.0,1592.0,1518.0,1.0
3947.T,ダイナパック,スタンダード（内国株式）,1970-01-01,1439.0,1281.0,1329.0,1290.0,1279.0,1.0
3948.T,光ビジネスフォーム,スタンダード（内国株式）,1970-01-01,893.0,750.0,787.0,879.0,712.0,1.0
3950.T,ザ・パック,プライム（内国株式）,1970-01-01,3195.0,3010.0,2895.0,2430.0,2231.0,1.0
3951.T,朝日印刷,スタンダード（内国株式）,1970-01-01,859.0,869.0,880.0,855.0,850.0,1.0
3953.T,大村紙業,スタンダード（内国株式）,1970-01-01,577.0,552.0,566.0,526.0,558.0,1.0
3954.T,昭和パックス,スタンダード（内国株式）,1970-01-01,1924.0,1630.0,1625.0,1512.0,1518.0,1.0
3955.T,イムラ,スタンダード（内国株式）,1970-01-01,1140.0,1099.0,889.0,840.0,822.0,1.0
3961.T,シルバーエッグ・テクノロジー,グロース（内国株式）,1970-01-01,893.0,985.0,756.0,739.0,761.0,1.0
3962.T,チェンジホールディングス,プライム（内国株式）,1970-01-01,2050.0,2098.0,2534.0,2240.0,1805.0,1.0
3963.T,シンクロ・フード,プライム（内国株式）,1970-01-01,559.0,682.0,422.0,444.0,456.0,1.0
3964.T,オークネット,プライム（内国株式）,1970-01-01,1800.0,1665.0,1725.0,1806.0,2154.0,1.0
3965.T,キャピタル・アセット・プランニング,スタンダード（内国株式）,1970-01-01,858.0,683.0,606.0,588.0,712.0,1.0
3967.T,エルテス,グロース（内国株式）,1970-01-01,959.0,928.0,803.0,898.0,930.0,1.0
3968.T,セグエグループ,プライム（内国株式）,1970-01-01,980.0,1111.0,769.0,877.0,715.0,1.0
3969.T,エイトレッド,スタンダード（内国株式）,1970-01-01,1472.0,1405.0,1524.0,1481.0,1827.0,1.0
3970.T,イノベーション,グロース（内国株式）,1970-01-01,1394.0,1512.0,1606.0,1903.0,2439.0,1.0
3974.T,ＳＣＡＴ,スタンダード（内国株式）,1970-01-01,524.0,462.0,481.0,419.0,489.0,1.0
3976.T,シャノン,グロース（内国株式）,1970-01-01,674.0,778.0,900.0,840.0,1209.0,1.0
3978.T,マクロミル,プライム（内国株式）,1970-01-01,750.0,869.0,983.0,1050.0,1168.0,1.0
3979.T,うるる,グロース（内国株式）,1970-01-01,1951.0,1710.0,1510.0,1509.0,1372.0,1.0
3981.T,ビーグリー,プライム（内国株式）,1970-01-01,1136.0,1146.0,1235.0,1284.0,1356.0,1.0
3983.T,オロ,プライム（内国株式）,1970-01-01,2153.0,2411.0,2034.0,1950.0,1636.0,1.0
3984.T,ユーザーローカル,プライム（内国株式）,1970-01-01,1964.0,2501.0,1886.0,1562.0,1550.0,1.0
3985.T,テモナ,プライム（内国株式）,1970-01-01,295.0,255.0,336.0,292.0,318.0,1.0
3986.T,ビーブレイクシステムズ,グロース（内国株式）,1970-01-01,1495.0,1620.0,1685.0,1602.0,1366.0,1.0
3987.T,エコモット,グロース（内国株式）,1970-01-01,645.0,502.0,575.0,420.0,477.0,1.0
3988.T,ＳＹＳホールディングス,スタンダード（内国株式）,1970-01-01,759.0,715.0,788.0,681.0,634.0,1.0
3989.T,シェアリングテクノロジー,グロース（内国株式）,1970-01-01,757.0,684.0,369.0,274.0,257.0,1.0
3990.T,ＵＵＵＭ,グロース（内国株式）,1970-01-01,721.0,692.0,772.0,1055.0,1043.0,1.0
3991.T,ウォンテッドリー,グロース（内国株式）,1970-01-01,1582.0,2077.0,1791.0,2551.0,2093.0,1.0
3992.T,ニーズウェル,プライム（内国株式）,1970-01-01,744.0,708.0,444.0,399.5,317.5,1.0
3993.T,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,スタンダード（内国株式）,1970-01-01,2444.0,2828.0,2072.0,1824.0,2020.0,1.0
3994.T,マネーフォワード,プライム（内国株式）,1970-01-01,5476.0,6279.0,4340.0,5070.0,3405.0,1.0
3995.T,ＳＫＩＹＡＫＩ,グロース（内国株式）,1970-01-01,363.0,371.0,355.0,415.0,434.0,1.0
3996.T,サインポスト,プライム（内国株式）,1970-01-01,443.0,499.0,546.0,759.0,860.0,1.0
3997.T,トレードワークス,スタンダード（内国株式）,1970-01-01,885.0,928.0,964.0,1141.0,1013.0,1.0
3998.T,すららネット,グロース（内国株式）,1970-01-01,622.0,666.0,770.0,864.0,1016.0,1.0
4004.T,レゾナック・ホールディングス,プライム（内国株式）,1970-01-01,2412.0,2245.0,2270.0,2202.0,2101.0,1.0
4005.T,住友化学,プライム（内国株式）,1970-01-01,407.79998779296875,428.1000061035156,481.0,487.0,544.0,1.0
4008.T,住友精化,プライム（内国株式）,1970-01-01,4545.0,4190.0,4565.0,4215.0,3160.0,1.0
4011.T,ヘッドウォータース,グロース（内国株式）,1970-01-01,9900.0,11715.0,3900.0,1930.0,1805.0,1.0
4012.T,アクシス,スタンダード（内国株式）,1970-01-01,1384.0,1337.0,1412.0,1387.0,1416.0,1.0
4013.T,勤次郎,グロース（内国株式）,1970-01-01,1327.0,1229.0,1190.0,1324.0,908.0,1.0
4014.T,カラダノート,グロース（内国株式）,1970-01-01,761.0,733.0,860.0,807.0,933.0,1.0
4015.T,アララ,グロース（内国株式）,1970-01-01,869.0,448.0,347.0,377.0,478.0,1.0
4016.T,ＭＩＴホールディングス,スタンダード（内国株式）,1970-01-01,733.0,771.0,1016.0,666.0,781.0,1.0
4017.T,クリーマ,グロース（内国株式）,1970-01-01,380.0,409.0,522.0,487.0,630.0,1.0
4019.T,スタメン,グロース（内国株式）,1970-01-01,754.0,951.0,879.0,637.0,598.0,1.0
4020.T,ビートレンド,グロース（内国株式）,1970-01-01,885.0,969.0,1000.0,1109.0,1280.0,1.0
4021.T,日産化学,プライム（内国株式）,1970-01-01,6224.0,6283.0,6010.0,6690.0,6930.0,1.0
4022.T,ラサ工業,プライム（内国株式）,1970-01-01,2034.0,2060.0,2166.0,1995.0,2388.0,1.0
4023.T,クレハ,プライム（内国株式）,1970-01-01,8590.0,8440.0,8510.0,9220.0,9410.0,1.0
4025.T,多木化学,プライム（内国株式）,1970-01-01,3810.0,4345.0,4650.0,4990.0,5050.0,1.0
4026.T,神島化学工業,スタンダード（内国株式）,1970-01-01,1640.0,1630.0,1916.0,1271.0,1338.0,1.0
4027.T,テイカ,プライム（内国株式）,1970-01-01,1350.0,1266.0,1197.0,1224.0,1273.0,1.0
4028.T,石原産業,プライム（内国株式）,1970-01-01,1477.0,1269.0,1129.0,1087.0,1044.0,1.0
4031.T,片倉コープアグリ,スタンダード（内国株式）,1970-01-01,1195.0,1246.0,2051.0,1532.0,1250.0,1.0
4040.T,南海化学,スタンダード（内国株式）,1970-01-01,,,,,,
4041.T,日本曹達,プライム（内国株式）,1970-01-01,5450.0,4710.0,4785.0,4095.0,4480.0,1.0
4042.T,東ソー,プライム（内国株式）,1970-01-01,1922.5,1653.5,1884.0,1605.0,1830.0,1.0
4043.T,トクヤマ,プライム（内国株式）,1970-01-01,2357.0,2233.5,2183.0,1885.0,1837.0,1.0
4044.T,セントラル硝子,プライム（内国株式）,1970-01-01,2980.0,3160.0,3175.0,3285.0,3335.0,1.0
4045.T,東亞合成,プライム（内国株式）,1970-01-01,1407.0,1263.5,1289.0,1126.0,1084.0,1.0
4046.T,大阪ソーダ,プライム（内国株式）,1970-01-01,6940.0,4280.0,4420.0,4160.0,3770.0,1.0
4047.T,関東電化工業,プライム（内国株式）,1970-01-01,838.0,881.0,1028.0,1013.0,964.0,1.0
4051.T,ＧＭＯフィナンシャルゲート,グロース（内国株式）,1970-01-01,10370.0,11070.0,9650.0,8505.0,7520.0,1.0
4052.T,フィーチャ,グロース（内国株式）,1970-01-01,1044.0,726.0,674.0,744.0,631.0,1.0
4053.T,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,プライム（内国株式）,1970-01-01,1370.0,1254.0,1153.0,1225.0,937.0,1.0
4054.T,日本情報クリエイト,グロース（内国株式）,1970-01-01,931.0,740.0,691.0,888.0,1003.0,1.0
4055.T,ティアンドエス,グロース（内国株式）,1970-01-01,2594.0,2681.0,1874.0,1503.0,1455.0,1.0
4056.T,ニューラルグループ,グロース（内国株式）,1970-01-01,1180.0,1306.0,1018.0,1208.0,1127.0,1.0
4057.T,インターファクトリー,グロース（内国株式）,1970-01-01,686.0,696.0,819.0,1265.0,1113.0,1.0
4058.T,トヨクモ,グロース（内国株式）,1970-01-01,1583.0,1632.0,1583.0,1310.0,1490.0,1.0
4059.T,まぐまぐ,スタンダード（内国株式）,1970-01-01,523.0,504.0,506.0,596.0,681.0,1.0
4060.T,ｒａｋｕｍｏ,グロース（内国株式）,1970-01-01,1291.0,895.0,931.0,990.0,988.0,1.0
4061.T,デンカ,プライム（内国株式）,1970-01-01,2789.0,2617.0,2848.0,3200.0,3335.0,1.0
4062.T,イビデン,プライム（内国株式）,1970-01-01,8745.0,7548.0,4895.0,5670.0,4255.0,1.0
4063.T,信越化学工業,プライム（内国株式）,1970-01-01,4645.0,4527.0,19665.0,17375.0,16255.0,1.0
4064.T,日本カーバイド工業,プライム（内国株式）,1970-01-01,1659.0,1306.0,1334.0,1280.0,1240.0,1.0
4068.T,ベイシス,グロース（内国株式）,1970-01-01,1697.0,2132.0,2292.0,2377.0,2855.0,1.0
4069.T,ＢｌｕｅＭｅｍｅ,グロース（内国株式）,1970-01-01,2010.0,1780.0,1404.0,2132.0,1933.0,1.0
4071.T,プラスアルファ・コンサルティング,プライム（内国株式）,1970-01-01,2830.0,3055.0,2862.0,2930.0,2218.0,1.0
4072.T,電算システムホールディングス,プライム（内国株式）,1970-01-01,3030.0,3595.0,2528.0,2199.0,2284.0,1.0
4073.T,ジィ・シィ企画,グロース（内国株式）,1970-01-01,538.0,592.0,634.0,880.0,926.0,1.0
4074.T,ラキール,グロース（内国株式）,1970-01-01,1824.0,2869.0,1786.0,1346.0,1553.0,1.0
4075.T,ブレインズテクノロジー,グロース（内国株式）,1970-01-01,1086.0,1070.0,1100.0,1293.0,1165.0,1.0
4076.T,シイエヌエス,グロース（内国株式）,1970-01-01,1962.0,1508.0,1371.0,1377.0,1445.0,1.0
4078.T,堺化学工業,プライム（内国株式）,1970-01-01,1982.0,1848.0,1836.0,1814.0,1926.0,1.0
4080.T,田中化学研究所,スタンダード（内国株式）,1970-01-01,1317.0,1276.0,1460.0,1661.0,1721.0,1.0
4082.T,第一稀元素化学工業,プライム（内国株式）,1970-01-01,962.0,918.0,1037.0,1149.0,1347.0,1.0
4088.T,エア・ウォーター,プライム（内国株式）,1970-01-01,1836.0,1843.0,1680.0,1571.0,1736.0,1.0
4091.T,日本酸素ホールディングス,プライム（内国株式）,1970-01-01,3544.0,3033.0,2498.0,2193.0,2475.0,1.0
4092.T,日本化学工業,プライム（内国株式）,1970-01-01,1892.0,1836.0,2039.0,1804.0,2066.0,1.0
4093.T,東邦アセチレン,プライム（内国株式）,1970-01-01,1578.0,1302.0,1301.0,1106.0,1184.0,1.0
4094.T,日本化学産業,スタンダード（内国株式）,1970-01-01,1093.0,1107.0,1046.0,989.0,1087.0,1.0
4095.T,日本パーカライジング,プライム（内国株式）,1970-01-01,1180.0,1062.0,1027.0,955.0,960.0,1.0
4097.T,高圧ガス工業,プライム（内国株式）,1970-01-01,772.0,718.0,709.0,643.0,661.0,1.0
4098.T,チタン工業,プライム（内国株式）,1970-01-01,1397.0,1386.0,1478.0,1544.0,1627.0,1.0
4099.T,四国化成ホールディングス,プライム（内国株式）,1970-01-01,1469.0,1480.0,1316.0,1328.0,1220.0,1.0
4100.T,戸田工業,プライム（内国株式）,1970-01-01,1983.0,2365.0,2500.0,2834.0,2678.0,1.0
4102.T,丸尾カルシウム,スタンダード（内国株式）,1970-01-01,1369.0,1330.0,1353.0,1275.0,1280.0,1.0
4107.T,伊勢化学工業,スタンダード（内国株式）,1970-01-01,8300.0,8940.0,7570.0,5480.0,4145.0,1.0
4109.T,ステラ　ケミファ,プライム（内国株式）,1970-01-01,3120.0,2990.0,2564.0,2545.0,2733.0,1.0
4112.T,保土谷化学工業,プライム（内国株式）,1970-01-01,3330.0,3230.0,3185.0,3040.0,3215.0,1.0
4113.T,田岡化学工業,スタンダード（内国株式）,1970-01-01,702.0,745.0,776.0,792.0,907.0,1.0
