symbol,name,market,latestClosingDate
7875.T,竹田ｉＰホールディングス,スタンダード（内国株式）,1970-01-01
7877.T,永大化工,スタンダード（内国株式）,1970-01-01
7878.T,光・彩,スタンダード（内国株式）,1970-01-01
7879.T,ノダ,スタンダード（内国株式）,1970-01-01
7883.T,サンメッセ,スタンダード（内国株式）,1970-01-01
7885.T,タカノ,スタンダード（内国株式）,1970-01-01
7886.T,ヤマト・インダストリー,スタンダード（内国株式）,1970-01-01
7887.T,南海プライウッド,スタンダード（内国株式）,1970-01-01
7888.T,三光合成,プライム（内国株式）,1970-01-01
7893.T,プロネクサス,プライム（内国株式）,1970-01-01
7896.T,セブン工業,スタンダード（内国株式）,1970-01-01
7897.T,ホクシン,スタンダード（内国株式）,1970-01-01
7898.T,ウッドワン,スタンダード（内国株式）,1970-01-01
7899.T,ＭＩＣＳ化学,スタンダード（内国株式）,1970-01-01
7901.T,マツモト,スタンダード（内国株式）,1970-01-01
7902.T,ソノコム,スタンダード（内国株式）,1970-01-01
7905.T,大建工業,プライム（内国株式）,1970-01-01
7906.T,ヨネックス,スタンダード（内国株式）,1970-01-01
7908.T,きもと,スタンダード（内国株式）,1970-01-01
7911.T,凸版印刷,プライム（内国株式）,1970-01-01
7912.T,大日本印刷,プライム（内国株式）,1970-01-01
7914.T,共同印刷,プライム（内国株式）,1970-01-01
7915.T,ＮＩＳＳＨＡ,プライム（内国株式）,1970-01-01
7916.T,光村印刷,スタンダード（内国株式）,1970-01-01
7917.T,藤森工業,プライム（内国株式）,1970-01-01
7918.T,ヴィア・ホールディングス,プライム（内国株式）,1970-01-01
7919.T,野崎印刷紙業,スタンダード（内国株式）,1970-01-01
7921.T,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,プライム（内国株式）,1970-01-01
7922.T,三光産業,スタンダード（内国株式）,1970-01-01
7923.T,トーイン,スタンダード（内国株式）,1970-01-01
7925.T,前澤化成工業,プライム（内国株式）,1970-01-01
7927.T,ムトー精工,スタンダード（内国株式）,1970-01-01
7928.T,旭化学工業,スタンダード（内国株式）,1970-01-01
7931.T,未来工業,プライム（内国株式）,1970-01-01
7932.T,ニッピ,スタンダード（内国株式）,1970-01-01
7936.T,アシックス,プライム（内国株式）,1970-01-01
7937.T,ツツミ,スタンダード（内国株式）,1970-01-01
7938.T,リーガルコーポレーション,スタンダード（内国株式）,1970-01-01
7939.T,研創,スタンダード（内国株式）,1970-01-01
7940.T,ウェーブロックホールディングス,スタンダード（内国株式）,1970-01-01
7942.T,ＪＳＰ,プライム（内国株式）,1970-01-01
7943.T,ニチハ,プライム（内国株式）,1970-01-01
7944.T,ローランド,プライム（内国株式）,1970-01-01
7946.T,光陽社,スタンダード（内国株式）,1970-01-01
7947.T,エフピコ,プライム（内国株式）,1970-01-01
7949.T,小松ウオール工業,プライム（内国株式）,1970-01-01
7951.T,ヤマハ,プライム（内国株式）,1970-01-01
7952.T,河合楽器製作所,プライム（内国株式）,1970-01-01
7953.T,菊水化学工業,スタンダード（内国株式）,1970-01-01
7955.T,クリナップ,プライム（内国株式）,1970-01-01
7956.T,ピジョン,プライム（内国株式）,1970-01-01
7957.T,フジコピアン,スタンダード（内国株式）,1970-01-01
7958.T,天馬,プライム（内国株式）,1970-01-01
7962.T,キングジム,プライム（内国株式）,1970-01-01
7963.T,興研,スタンダード（内国株式）,1970-01-01
7965.T,象印マホービン,プライム（内国株式）,1970-01-01
7966.T,リンテック,プライム（内国株式）,1970-01-01
7970.T,信越ポリマー,プライム（内国株式）,1970-01-01
7971.T,東リ,プライム（内国株式）,1970-01-01
7972.T,イトーキ,プライム（内国株式）,1970-01-01
7974.T,任天堂,プライム（内国株式）,1970-01-01
7975.T,リヒトラブ,スタンダード（内国株式）,1970-01-01
7976.T,三菱鉛筆,プライム（内国株式）,1970-01-01
7979.T,松風,プライム（内国株式）,1970-01-01
7980.T,重松製作所,スタンダード（内国株式）,1970-01-01
7981.T,タカラスタンダード,プライム（内国株式）,1970-01-01
7983.T,ミロク,スタンダード（内国株式）,1970-01-01
7984.T,コクヨ,プライム（内国株式）,1970-01-01
7985.T,ネポン,スタンダード（内国株式）,1970-01-01
7986.T,日本アイ・エス・ケイ,スタンダード（内国株式）,1970-01-01
7987.T,ナカバヤシ,プライム（内国株式）,1970-01-01
7988.T,ニフコ,プライム（内国株式）,1970-01-01
7989.T,立川ブラインド工業,プライム（内国株式）,1970-01-01
7990.T,グローブライド,プライム（内国株式）,1970-01-01
7991.T,マミヤ・オーピー,スタンダード（内国株式）,1970-01-01
7992.T,セーラー万年筆,スタンダード（内国株式）,1970-01-01
7994.T,オカムラ,プライム（内国株式）,1970-01-01
7995.T,バルカー,プライム（内国株式）,1970-01-01
7997.T,くろがね工作所,スタンダード（内国株式）,1970-01-01
7999.T,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,1970-01-01
8001.T,伊藤忠商事,プライム（内国株式）,1970-01-01
8002.T,丸紅,プライム（内国株式）,1970-01-01
8005.T,スクロール,プライム（内国株式）,1970-01-01
8006.T,ユアサ・フナショク,スタンダード（内国株式）,1970-01-01
8007.T,高島,プライム（内国株式）,1970-01-01
8008.T,ヨンドシーホールディングス,プライム（内国株式）,1970-01-01
8011.T,三陽商会,プライム（内国株式）,1970-01-01
8012.T,長瀬産業,プライム（内国株式）,1970-01-01
8013.T,ナイガイ,スタンダード（内国株式）,1970-01-01
8014.T,蝶理,プライム（内国株式）,1970-01-01
8015.T,豊田通商,プライム（内国株式）,1970-01-01
8016.T,オンワードホールディングス,プライム（内国株式）,1970-01-01
8018.T,三共生興,スタンダード（内国株式）,1970-01-01
8020.T,兼松,プライム（内国株式）,1970-01-01
8022.T,美津濃,プライム（内国株式）,1970-01-01
8023.T,大興電子通信,スタンダード（内国株式）,1970-01-01
8025.T,ツカモトコーポレーション,スタンダード（内国株式）,1970-01-01
8029.T,ルックホールディングス,スタンダード（内国株式）,1970-01-01
8030.T,中央魚類,スタンダード（内国株式）,1970-01-01
8031.T,三井物産,プライム（内国株式）,1970-01-01
8032.T,日本紙パルプ商事,プライム（内国株式）,1970-01-01
8035.T,東京エレクトロン,プライム（内国株式）,1970-01-01
8037.T,カメイ,プライム（内国株式）,1970-01-01
8038.T,東都水産,スタンダード（内国株式）,1970-01-01
8039.T,築地魚市場,スタンダード（内国株式）,1970-01-01
8040.T,東京ソワール,スタンダード（内国株式）,1970-01-01
8041.T,ＯＵＧホールディングス,スタンダード（内国株式）,1970-01-01
8043.T,スターゼン,プライム（内国株式）,1970-01-01
8045.T,横浜丸魚,スタンダード（内国株式）,1970-01-01
8046.T,丸藤シートパイル,スタンダード（内国株式）,1970-01-01
8050.T,セイコーグループ,プライム（内国株式）,1970-01-01
8051.T,山善,プライム（内国株式）,1970-01-01
8052.T,椿本興業,プライム（内国株式）,1970-01-01
8053.T,住友商事,プライム（内国株式）,1970-01-01
8056.T,ＢＩＰＲＯＧＹ,プライム（内国株式）,1970-01-01
8057.T,内田洋行,プライム（内国株式）,1970-01-01
8058.T,三菱商事,プライム（内国株式）,1970-01-01
8059.T,第一実業,プライム（内国株式）,1970-01-01
8060.T,キヤノンマーケティングジャパン,プライム（内国株式）,1970-01-01
8061.T,西華産業,プライム（内国株式）,1970-01-01
8065.T,佐藤商事,プライム（内国株式）,1970-01-01
8066.T,三谷商事,スタンダード（内国株式）,1970-01-01
8068.T,菱洋エレクトロ,プライム（内国株式）,1970-01-01
8070.T,東京産業,プライム（内国株式）,1970-01-01
8072.T,日本出版貿易,スタンダード（内国株式）,1970-01-01
8074.T,ユアサ商事,プライム（内国株式）,1970-01-01
8075.T,神鋼商事,プライム（内国株式）,1970-01-01
8076.T,カノークス,スタンダード（内国株式）,1970-01-01
8077.T,トルク,プライム（内国株式）,1970-01-01
8078.T,阪和興業,プライム（内国株式）,1970-01-01
8079.T,正栄食品工業,プライム（内国株式）,1970-01-01
8081.T,カナデン,プライム（内国株式）,1970-01-01
8084.T,ＲＹＯＤＥＮ,プライム（内国株式）,1970-01-01
8085.T,ナラサキ産業,スタンダード（内国株式）,1970-01-01
8086.T,ニプロ,プライム（内国株式）,1970-01-01
8088.T,岩谷産業,プライム（内国株式）,1970-01-01
8089.T,ナイス,スタンダード（内国株式）,1970-01-01
8091.T,ニチモウ,プライム（内国株式）,1970-01-01
8093.T,極東貿易,プライム（内国株式）,1970-01-01
8095.T,アステナホールディングス,プライム（内国株式）,1970-01-01
8097.T,三愛オブリ,プライム（内国株式）,1970-01-01
8098.T,稲畑産業,プライム（内国株式）,1970-01-01
8101.T,ＧＳＩクレオス,プライム（内国株式）,1970-01-01
8103.T,明和産業,プライム（内国株式）,1970-01-01
8104.T,クワザワホールディングス,スタンダード（内国株式）,1970-01-01
8105.T,堀田丸正,スタンダード（内国株式）,1970-01-01
8107.T,キムラタン,スタンダード（内国株式）,1970-01-01
8111.T,ゴールドウイン,プライム（内国株式）,1970-01-01
8113.T,ユニ・チャーム,プライム（内国株式）,1970-01-01
8114.T,デサント,プライム（内国株式）,1970-01-01
8115.T,ムーンバット,スタンダード（内国株式）,1970-01-01
8117.T,中央自動車工業,スタンダード（内国株式）,1970-01-01
8118.T,キング,スタンダード（内国株式）,1970-01-01
8119.T,三栄コーポレーション,スタンダード（内国株式）,1970-01-01
8123.T,川辺,スタンダード（内国株式）,1970-01-01
8125.T,ワキタ,プライム（内国株式）,1970-01-01
8127.T,ヤマトインターナショナル,スタンダード（内国株式）,1970-01-01
8129.T,東邦ホールディングス,プライム（内国株式）,1970-01-01
8130.T,サンゲツ,プライム（内国株式）,1970-01-01
8131.T,ミツウロコグループホールディングス,スタンダード（内国株式）,1970-01-01
8132.T,シナネンホールディングス,プライム（内国株式）,1970-01-01
8133.T,伊藤忠エネクス,プライム（内国株式）,1970-01-01
8135.T,ゼット,スタンダード（内国株式）,1970-01-01
8136.T,サンリオ,プライム（内国株式）,1970-01-01
8137.T,サンワテクノス,プライム（内国株式）,1970-01-01
8138.T,三京化成,スタンダード（内国株式）,1970-01-01
8139.T,ナガホリ,スタンダード（内国株式）,1970-01-01
8140.T,リョーサン,プライム（内国株式）,1970-01-01
8141.T,新光商事,プライム（内国株式）,1970-01-01
8142.T,トーホー,プライム（内国株式）,1970-01-01
8143.T,ラピーヌ,スタンダード（内国株式）,1970-01-01
8144.T,デンキョーグループホールディングス,スタンダード（内国株式）,1970-01-01
8147.T,トミタ,スタンダード（内国株式）,1970-01-01
8150.T,三信電気,プライム（内国株式）,1970-01-01
8151.T,東陽テクニカ,プライム（内国株式）,1970-01-01
8152.T,ソマール,スタンダード（内国株式）,1970-01-01
8153.T,モスフードサービス,プライム（内国株式）,1970-01-01
8154.T,加賀電子,プライム（内国株式）,1970-01-01
8155.T,三益半導体工業,プライム（内国株式）,1970-01-01
8157.T,都築電気,プライム（内国株式）,1970-01-01
8158.T,ソーダニッカ,プライム（内国株式）,1970-01-01
8159.T,立花エレテック,プライム（内国株式）,1970-01-01
8160.T,木曽路,プライム（内国株式）,1970-01-01
8163.T,ＳＲＳホールディングス,プライム（内国株式）,1970-01-01
8165.T,千趣会,プライム（内国株式）,1970-01-01
8166.T,タカキュー,スタンダード（内国株式）,1970-01-01
8167.T,リテールパートナーズ,プライム（内国株式）,1970-01-01
8168.T,ケーヨー,プライム（内国株式）,1970-01-01
8173.T,上新電機,プライム（内国株式）,1970-01-01
8174.T,日本瓦斯,プライム（内国株式）,1970-01-01
8179.T,ロイヤルホールディングス,プライム（内国株式）,1970-01-01
8181.T,東天紅,スタンダード（内国株式）,1970-01-01
8182.T,いなげや,プライム（内国株式）,1970-01-01
8185.T,チヨダ,プライム（内国株式）,1970-01-01
8194.T,ライフコーポレーション,プライム（内国株式）,1970-01-01
8198.T,マックスバリュ東海,スタンダード（内国株式）,1970-01-01
8200.T,リンガーハット,プライム（内国株式）,1970-01-01
8202.T,ラオックスホールディングス,スタンダード（内国株式）,1970-01-01
8203.T,ＭｒＭａｘＨＤ,プライム（内国株式）,1970-01-01
8207.T,テンアライド,スタンダード（内国株式）,1970-01-01
8208.T,エンチョー,スタンダード（内国株式）,1970-01-01
8209.T,フレンドリー,スタンダード（内国株式）,1970-01-01
8214.T,ＡＯＫＩホールディングス,プライム（内国株式）,1970-01-01
8215.T,銀座山形屋,スタンダード（内国株式）,1970-01-01
8217.T,オークワ,プライム（内国株式）,1970-01-01
8218.T,コメリ,プライム（内国株式）,1970-01-01
8219.T,青山商事,プライム（内国株式）,1970-01-01
8225.T,タカチホ,スタンダード（内国株式）,1970-01-01
8226.T,理経,スタンダード（内国株式）,1970-01-01
8227.T,しまむら,プライム（内国株式）,1970-01-01
8230.T,はせがわ,スタンダード（内国株式）,1970-01-01
8233.T,高島屋,プライム（内国株式）,1970-01-01
8237.T,松屋,プライム（内国株式）,1970-01-01
8242.T,エイチ・ツー・オー　リテイリング,プライム（内国株式）,1970-01-01
8244.T,近鉄百貨店,スタンダード（内国株式）,1970-01-01
8247.T,大和,スタンダード（内国株式）,1970-01-01
8252.T,丸井グループ,プライム（内国株式）,1970-01-01
8253.T,クレディセゾン,プライム（内国株式）,1970-01-01
8254.T,さいか屋,スタンダード（内国株式）,1970-01-01
8255.T,アクシアル　リテイリング,プライム（内国株式）,1970-01-01
8256.T,プロルート丸光,スタンダード（内国株式）,1970-01-01
8260.T,井筒屋,スタンダード（内国株式）,1970-01-01
8267.T,イオン,プライム（内国株式）,1970-01-01
8273.T,イズミ,プライム（内国株式）,1970-01-01
8275.T,フォーバル,プライム（内国株式）,1970-01-01
8276.T,平和堂,プライム（内国株式）,1970-01-01
8278.T,フジ,プライム（内国株式）,1970-01-01
8279.T,ヤオコー,プライム（内国株式）,1970-01-01
8281.T,ゼビオホールディングス,プライム（内国株式）,1970-01-01
8282.T,ケーズホールディングス,プライム（内国株式）,1970-01-01
8283.T,ＰＡＬＴＡＣ,プライム（内国株式）,1970-01-01
8285.T,三谷産業,プライム（内国株式）,1970-01-01
8289.T,Ｏｌｙｍｐｉｃグループ,スタンダード（内国株式）,1970-01-01
8291.T,日産東京販売ホールディングス,プライム（内国株式）,1970-01-01
8303.T,ＳＢＩ新生銀行,スタンダード（内国株式）,1970-01-01
8304.T,あおぞら銀行,プライム（内国株式）,1970-01-01
8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,1970-01-01
8308.T,りそなホールディングス,プライム（内国株式）,1970-01-01
8309.T,三井住友トラスト・ホールディングス,プライム（内国株式）,1970-01-01
8316.T,三井住友フィナンシャルグループ,プライム（内国株式）,1970-01-01
8331.T,千葉銀行,プライム（内国株式）,1970-01-01
8334.T,群馬銀行,プライム（内国株式）,1970-01-01
8336.T,武蔵野銀行,プライム（内国株式）,1970-01-01
8337.T,千葉興業銀行,プライム（内国株式）,1970-01-01
8338.T,筑波銀行,プライム（内国株式）,1970-01-01
8341.T,七十七銀行,プライム（内国株式）,1970-01-01
8343.T,秋田銀行,プライム（内国株式）,1970-01-01
8344.T,山形銀行,プライム（内国株式）,1970-01-01
8345.T,岩手銀行,プライム（内国株式）,1970-01-01
8346.T,東邦銀行,プライム（内国株式）,1970-01-01
8349.T,東北銀行,スタンダード（内国株式）,1970-01-01
8354.T,ふくおかフィナンシャルグループ,プライム（内国株式）,1970-01-01
8358.T,スルガ銀行,プライム（内国株式）,1970-01-01
8359.T,八十二銀行,プライム（内国株式）,1970-01-01
8360.T,山梨中央銀行,プライム（内国株式）,1970-01-01
8361.T,大垣共立銀行,プライム（内国株式）,1970-01-01
8362.T,福井銀行,プライム（内国株式）,1970-01-01
8364.T,清水銀行,プライム（内国株式）,1970-01-01
8365.T,富山銀行,スタンダード（内国株式）,1970-01-01
8366.T,滋賀銀行,プライム（内国株式）,1970-01-01
8367.T,南都銀行,プライム（内国株式）,1970-01-01
8368.T,百五銀行,プライム（内国株式）,1970-01-01
8369.T,京都銀行,プライム（内国株式）,1970-01-01
8370.T,紀陽銀行,プライム（内国株式）,1970-01-01
8377.T,ほくほくフィナンシャルグループ,プライム（内国株式）,1970-01-01
8381.T,山陰合同銀行,プライム（内国株式）,1970-01-01
8383.T,鳥取銀行,スタンダード（内国株式）,1970-01-01
8386.T,百十四銀行,プライム（内国株式）,1970-01-01
8387.T,四国銀行,プライム（内国株式）,1970-01-01
8388.T,阿波銀行,プライム（内国株式）,1970-01-01
8392.T,大分銀行,プライム（内国株式）,1970-01-01
8393.T,宮崎銀行,プライム（内国株式）,1970-01-01
8395.T,佐賀銀行,プライム（内国株式）,1970-01-01
8399.T,琉球銀行,プライム（内国株式）,1970-01-01
8410.T,セブン銀行,プライム（内国株式）,1970-01-01
8411.T,みずほフィナンシャルグループ,プライム（内国株式）,1970-01-01
8416.T,高知銀行,スタンダード（内国株式）,1970-01-01
8418.T,山口フィナンシャルグループ,プライム（内国株式）,1970-01-01
8424.T,芙蓉総合リース,プライム（内国株式）,1970-01-01
8425.T,みずほリース,プライム（内国株式）,1970-01-01
8439.T,東京センチュリー,プライム（内国株式）,1970-01-01
8462.T,フューチャーベンチャーキャピタル,スタンダード（内国株式）,1970-01-01
8473.T,ＳＢＩホールディングス,プライム（内国株式）,1970-01-01
8508.T,Ｊトラスト,スタンダード（内国株式）,1970-01-01
8511.T,日本証券金融,プライム（内国株式）,1970-01-01
8515.T,アイフル,プライム（内国株式）,1970-01-01
8518.T,日本アジア投資,スタンダード（内国株式）,1970-01-01
8522.T,名古屋銀行,プライム（内国株式）,1970-01-01
8524.T,北洋銀行,プライム（内国株式）,1970-01-01
8537.T,大光銀行,スタンダード（内国株式）,1970-01-01
8541.T,愛媛銀行,プライム（内国株式）,1970-01-01
8542.T,トマト銀行,スタンダード（内国株式）,1970-01-01
8544.T,京葉銀行,プライム（内国株式）,1970-01-01
8550.T,栃木銀行,プライム（内国株式）,1970-01-01
8551.T,北日本銀行,プライム（内国株式）,1970-01-01
8558.T,東和銀行,プライム（内国株式）,1970-01-01
8562.T,福島銀行,スタンダード（内国株式）,1970-01-01
8563.T,大東銀行,スタンダード（内国株式）,1970-01-01
8566.T,リコーリース,プライム（内国株式）,1970-01-01
8570.T,イオンフィナンシャルサービス,プライム（内国株式）,1970-01-01
8572.T,アコム,スタンダード（内国株式）,1970-01-01
8584.T,ジャックス,プライム（内国株式）,1970-01-01
8585.T,オリエントコーポレーション,プライム（内国株式）,1970-01-01
8591.T,オリックス,プライム（内国株式）,1970-01-01
8593.T,三菱ＨＣキャピタル,プライム（内国株式）,1970-01-01
8595.T,ジャフコ　グループ,プライム（内国株式）,1970-01-01
8596.T,九州リースサービス,スタンダード（内国株式）,1970-01-01
8600.T,トモニホールディングス,プライム（内国株式）,1970-01-01
8601.T,大和証券グループ本社,プライム（内国株式）,1970-01-01
8604.T,野村ホールディングス,プライム（内国株式）,1970-01-01
8609.T,岡三証券グループ,プライム（内国株式）,1970-01-01
8613.T,丸三証券,プライム（内国株式）,1970-01-01
8614.T,東洋証券,プライム（内国株式）,1970-01-01
8616.T,東海東京フィナンシャル・ホールディングス,プライム（内国株式）,1970-01-01
8617.T,光世証券,スタンダード（内国株式）,1970-01-01
8622.T,水戸証券,プライム（内国株式）,1970-01-01
8624.T,いちよし証券,プライム（内国株式）,1970-01-01
8628.T,松井証券,プライム（内国株式）,1970-01-01
8630.T,ＳＯＭＰＯホールディングス,プライム（内国株式）,1970-01-01
8697.T,日本取引所グループ,プライム（内国株式）,1970-01-01
8698.T,マネックスグループ,プライム（内国株式）,1970-01-01
8699.T,ＨＳホールディングス,スタンダード（内国株式）,1970-01-01
8700.T,丸八証券,スタンダード（内国株式）,1970-01-01
8704.T,トレイダーズホールディングス,スタンダード（内国株式）,1970-01-01
8705.T,日産証券グループ,スタンダード（内国株式）,1970-01-01
8706.T,極東証券,プライム（内国株式）,1970-01-01
8707.T,岩井コスモホールディングス,プライム（内国株式）,1970-01-01
8708.T,アイザワ証券グループ,プライム（内国株式）,1970-01-01
8713.T,フィデアホールディングス,プライム（内国株式）,1970-01-01
8714.T,池田泉州ホールディングス,プライム（内国株式）,1970-01-01
8715.T,アニコム　ホールディングス,プライム（内国株式）,1970-01-01
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,1970-01-01
8732.T,マネーパートナーズグループ,プライム（内国株式）,1970-01-01
8737.T,あかつき本社,スタンダード（内国株式）,1970-01-01
8739.T,スパークス・グループ,プライム（内国株式）,1970-01-01
8742.T,小林洋行,スタンダード（内国株式）,1970-01-01
8746.T,第一商品,スタンダード（内国株式）,1970-01-01
8747.T,豊トラスティ証券,スタンダード（内国株式）,1970-01-01
8750.T,第一生命ホールディングス,プライム（内国株式）,1970-01-01
8766.T,東京海上ホールディングス,プライム（内国株式）,1970-01-01
8769.T,アドバンテッジリスクマネジメント,プライム（内国株式）,1970-01-01
8771.T,イー・ギャランティ,プライム（内国株式）,1970-01-01
8772.T,アサックス,スタンダード（内国株式）,1970-01-01
8783.T,ＧＦＡ,スタンダード（内国株式）,1970-01-01
8789.T,フィンテック　グローバル,スタンダード（内国株式）,1970-01-01
8793.T,ＮＥＣキャピタルソリューション,プライム（内国株式）,1970-01-01
8795.T,Ｔ＆Ｄホールディングス,プライム（内国株式）,1970-01-01
8798.T,アドバンスクリエイト,プライム（内国株式）,1970-01-01
8801.T,三井不動産,プライム（内国株式）,1970-01-01
8802.T,三菱地所,プライム（内国株式）,1970-01-01
8803.T,平和不動産,プライム（内国株式）,1970-01-01
8804.T,東京建物,プライム（内国株式）,1970-01-01
8818.T,京阪神ビルディング,プライム（内国株式）,1970-01-01
8830.T,住友不動産,プライム（内国株式）,1970-01-01
8835.T,太平洋興発,スタンダード（内国株式）,1970-01-01
8836.T,ＲＩＳＥ,スタンダード（内国株式）,1970-01-01
8841.T,テーオーシー,スタンダード（内国株式）,1970-01-01
8842.T,東京楽天地,プライム（内国株式）,1970-01-01
8844.T,コスモスイニシア,スタンダード（内国株式）,1970-01-01
8848.T,レオパレス２１,プライム（内国株式）,1970-01-01
8850.T,スターツコーポレーション,プライム（内国株式）,1970-01-01
8854.T,日住サービス,スタンダード（内国株式）,1970-01-01
8860.T,フジ住宅,プライム（内国株式）,1970-01-01
8864.T,空港施設,プライム（内国株式）,1970-01-01
8869.T,明和地所,プライム（内国株式）,1970-01-01
8871.T,ゴールドクレスト,プライム（内国株式）,1970-01-01
8876.T,リログループ,プライム（内国株式）,1970-01-01
8877.T,エスリード,プライム（内国株式）,1970-01-01
8881.T,日神グループホールディングス,プライム（内国株式）,1970-01-01
8886.T,ウッドフレンズ,スタンダード（内国株式）,1970-01-01
8887.T,リベレステ,スタンダード（内国株式）,1970-01-01
8889.T,ＡＰＡＭＡＮ,スタンダード（内国株式）,1970-01-01
8890.T,レーサム,スタンダード（内国株式）,1970-01-01
8891.T,ＡＭＧホールディングス,スタンダード（内国株式）,1970-01-01
8892.T,日本エスコン,プライム（内国株式）,1970-01-01
8893.T,新日本建物,スタンダード（内国株式）,1970-01-01
8894.T,ＲＥＶＯＬＵＴＩＯＮ,スタンダード（内国株式）,1970-01-01
8897.T,ＭＩＲＡＲＴＨホールディングス,プライム（内国株式）,1970-01-01
8898.T,センチュリー２１・ジャパン,スタンダード（内国株式）,1970-01-01
8903.T,サンウッド,スタンダード（内国株式）,1970-01-01
8904.T,ＡＶＡＮＴＩＡ,プライム（内国株式）,1970-01-01
8905.T,イオンモール,プライム（内国株式）,1970-01-01
8908.T,毎日コムネット,スタンダード（内国株式）,1970-01-01
8912.T,エリアクエスト,スタンダード（内国株式）,1970-01-01
8914.T,エリアリンク,スタンダード（内国株式）,1970-01-01
8917.T,ファースト住建,プライム（内国株式）,1970-01-01
8918.T,ランド,スタンダード（内国株式）,1970-01-01
8919.T,カチタス,プライム（内国株式）,1970-01-01
8920.T,東祥,スタンダード（内国株式）,1970-01-01
8923.T,トーセイ,プライム（内国株式）,1970-01-01
8925.T,アルデプロ,スタンダード（内国株式）,1970-01-01
8927.T,明豊エンタープライズ,スタンダード（内国株式）,1970-01-01
8928.T,穴吹興産,スタンダード（内国株式）,1970-01-01
8929.T,青山財産ネットワークス,スタンダード（内国株式）,1970-01-01
8931.T,和田興産,スタンダード（内国株式）,1970-01-01
8934.T,サンフロンティア不動産,プライム（内国株式）,1970-01-01
8935.T,ＦＪネクストホールディングス,プライム（内国株式）,1970-01-01
8938.T,グローム・ホールディングス,グロース（内国株式）,1970-01-01
8940.T,インテリックス,プライム（内国株式）,1970-01-01
8944.T,ランドビジネス,スタンダード（内国株式）,1970-01-01
8945.T,サンネクスタグループ,プライム（内国株式）,1970-01-01
8946.T,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,1970-01-01
8995.T,誠建設工業,スタンダード（内国株式）,1970-01-01
8996.T,ハウスフリーダム,スタンダード（内国株式）,1970-01-01
8999.T,グランディハウス,プライム（内国株式）,1970-01-01
9001.T,東武鉄道,プライム（内国株式）,1970-01-01
9003.T,相鉄ホールディングス,プライム（内国株式）,1970-01-01
9005.T,東急,プライム（内国株式）,1970-01-01
9006.T,京浜急行電鉄,プライム（内国株式）,1970-01-01
9007.T,小田急電鉄,プライム（内国株式）,1970-01-01
9008.T,京王電鉄,プライム（内国株式）,1970-01-01
9009.T,京成電鉄,プライム（内国株式）,1970-01-01
9010.T,富士急行,プライム（内国株式）,1970-01-01
9012.T,秩父鉄道,スタンダード（内国株式）,1970-01-01
9017.T,新潟交通,スタンダード（内国株式）,1970-01-01
9020.T,東日本旅客鉄道,プライム（内国株式）,1970-01-01
9021.T,西日本旅客鉄道,プライム（内国株式）,1970-01-01
9022.T,東海旅客鉄道,プライム（内国株式）,1970-01-01
9024.T,西武ホールディングス,プライム（内国株式）,1970-01-01
9025.T,鴻池運輸,プライム（内国株式）,1970-01-01
9028.T,ゼロ,スタンダード（内国株式）,1970-01-01
9029.T,ヒガシトゥエンティワン,スタンダード（内国株式）,1970-01-01
9031.T,西日本鉄道,プライム（内国株式）,1970-01-01
9033.T,広島電鉄,スタンダード（内国株式）,1970-01-01
9034.T,南総通運,スタンダード（内国株式）,1970-01-01
9036.T,東部ネットワーク,スタンダード（内国株式）,1970-01-01
9037.T,ハマキョウレックス,プライム（内国株式）,1970-01-01
9039.T,サカイ引越センター,プライム（内国株式）,1970-01-01
9041.T,近鉄グループホールディングス,プライム（内国株式）,1970-01-01
9042.T,阪急阪神ホールディングス,プライム（内国株式）,1970-01-01
9044.T,南海電気鉄道,プライム（内国株式）,1970-01-01
9045.T,京阪ホールディングス,プライム（内国株式）,1970-01-01
9046.T,神戸電鉄,プライム（内国株式）,1970-01-01
9048.T,名古屋鉄道,プライム（内国株式）,1970-01-01
9049.T,京福電気鉄道,スタンダード（内国株式）,1970-01-01
9051.T,センコン物流,スタンダード（内国株式）,1970-01-01
9052.T,山陽電気鉄道,プライム（内国株式）,1970-01-01
9055.T,アルプス物流,プライム（内国株式）,1970-01-01
9057.T,遠州トラック,スタンダード（内国株式）,1970-01-01
9058.T,トランコム,プライム（内国株式）,1970-01-01
9059.T,カンダホールディングス,スタンダード（内国株式）,1970-01-01
9060.T,日本ロジテム,スタンダード（内国株式）,1970-01-01
9063.T,岡山県貨物運送,スタンダード（内国株式）,1970-01-01
9064.T,ヤマトホールディングス,プライム（内国株式）,1970-01-01
9065.T,山九,プライム（内国株式）,1970-01-01
9066.T,日新,プライム（内国株式）,1970-01-01
9067.T,丸運,スタンダード（内国株式）,1970-01-01
9068.T,丸全昭和運輸,プライム（内国株式）,1970-01-01
9069.T,センコーグループホールディングス,プライム（内国株式）,1970-01-01
9070.T,トナミホールディングス,プライム（内国株式）,1970-01-01
9072.T,ニッコンホールディングス,プライム（内国株式）,1970-01-01
9073.T,京極運輸商事,スタンダード（内国株式）,1970-01-01
