symbol,name,market,latestClosingDate,is_valid,four_quarters_eps,three_quarters_eps,two_quarters_eps,latest_quarter_eps,four_quarters_revenue,three_quarters_revenue,two_quarters_revenue,latest_quarter_revenue,four_years_eps,three_years_eps,two_years_eps,latest_year_eps,latest_year_roe
1447.T,ＩＴｂｏｏｋホールディングス,グロース（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1450.T,田中建設工業,スタンダード（内国株式）,2023-06-30,1.0,87.93,78.62,17.46,43.32,3448100000.0,3147084000.0,2076852000.0,2285994000.0,126.81,225.82,222.4,249.84,17.48
1451.T,ＫＨＣ,スタンダード（内国株式）,2023-06-30,1.0,15.54,26.5,32.75,17.75,2571827000.0,2835253000.0,3330537000.0,2355244000.0,106.52,80.85,85.91,89.36,5.78
1491.T,中外鉱業,スタンダード（内国株式）,2023-06-30,1.0,-0.3,0.8,0.11,0.61,18754249000.0,21358132000.0,20490500000.0,25759191000.0,-1.02,0.61,1.89,1.37,5.55
1514.T,住石ホールディングス,スタンダード（内国株式）,2023-06-30,1.0,10.82,1.77,49.43,-0.24,17107000000.0,8503000000.0,6846000000.0,6544000000.0,17.34,-1.6,38.49,62.27,18.01
1515.T,日鉄鉱業,プライム（内国株式）,2023-06-30,1.0,107.34,105.85,145.11,138.76,40803000000.0,40669000000.0,42303000000.0,39952000000.0,270.46,224.25,555.47,585.47,7.39
1518.T,三井松島ホールディングス,プライム（内国株式）,2023-06-30,1.0,476.26,728.09,378.13,542.08,19240000000.0,22649000000.0,23929000000.0,22806000000.0,175.44,-232.31,413.03,1758.75,41.19
1605.T,ＩＮＰＥＸ,プライム（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1662.T,石油資源開発,プライム（内国株式）,2023-06-30,1.0,290.79,218.34,443.98,239.39,62091000000.0,104397000000.0,111387000000.0,61321000000.0,469.16,-47.68,-542.18,1241.14,15.83
1663.T,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,2023-06-30,1.0,35.64,41.29,59.78,59.36,26618000000.0,30554000000.0,29416000000.0,20976000000.0,90.22,93.75,100.44,168.2,5.66
1711.T,ＳＤＳホールディングス,スタンダード（内国株式）,2023-06-30,1.0,-4.44,-4.46,-11.56,-8.77,897026000.0,1037894000.0,910841000.0,698622000.0,-85.58,-65.51,-41.45,-31.02,-49.54
1712.T,ダイセキ環境ソリューション,プライム（内国株式）,2023-05-31,1.0,8.14,15.21,15.57,32.45,4002000000.0,4514000000.0,4539000000.0,6641000000.0,40.34,40.95,74.4,43.03,4.86
1716.T,第一カッター興業,プライム（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1717.T,明豊ファシリティワークス,スタンダード（内国株式）,2023-06-30,1.0,15.17,14.7,11.24,6.22,1179886000.0,1259334000.0,1326623000.0,997358000.0,50.06,48.57,47.45,50.97,14.08
1718.T,美樹工業,スタンダード（内国株式）,2023-06-30,1.0,-29.2,134.01,375.12,59.23,8330750000.0,7154883000.0,10514006000.0,5720611000.0,928.92,689.88,634.17,637.05,5.03
1719.T,安藤・間,プライム（内国株式）,2023-06-30,1.0,24.41,19.05,22.51,10.78,91858000000.0,94735000000.0,113109000000.0,81794000000.0,83.87,85.8,97.62,83.9,10.81
1720.T,東急建設,プライム（内国株式）,2023-06-30,1.0,0.52,24.74,27.52,7.2,67374000000.0,72178000000.0,87848000000.0,62860000000.0,139.59,24.79,-69.87,49.13,5.51
1721.T,コムシスホールディングス,プライム（内国株式）,2023-06-30,1.0,27.27,41.96,54.54,24.32,123401000000.0,127063000000.0,205365000000.0,110769000000.0,184.35,208.29,207.15,137.15,5.65
1723.T,日本電技,スタンダード（内国株式）,2023-06-30,1.0,51.24,131.58,202.87,47.45,6329000000.0,8494000000.0,14252000000.0,7199000000.0,388.41,405.49,369.5,386.34,10.19
1724.T,シンクレイヤ,スタンダード（内国株式）,2023-06-30,1.0,14.56,18.81,11.33,9.27,2583000000.0,2451000000.0,2785000000.0,2392000000.0,206.75,131.14,176.18,59.47,5.52
1726.T,ビーアールホールディングス,プライム（内国株式）,2023-06-30,1.0,0.33,6.15,11.68,0.5,8460000000.0,9628000000.0,9878000000.0,8291000000.0,33.95,42.54,33.34,22.38,7.4
1730.T,麻生フオームクリート,スタンダード（内国株式）,2023-06-30,1.0,5.8,14.6,-3.99,-16.63,1089430000.0,1010281000.0,784281000.0,724672000.0,11.64,44.92,-15.22,-5.17,-1.27
1736.T,オーテック,スタンダード（内国株式）,2023-06-30,1.0,19.63,74.89,140.03,3.15,5531694000.0,7032224000.0,8772560000.0,5622428000.0,284.26,232.7,236.81,218.63,6.91
1739.T,メルディアＤＣ,グロース（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1743.T,コーアツ工業,スタンダード（内国株式）,2023-06-30,1.0,5.33,113.11,-4.75,-18.16,2339592000.0,2925726000.0,2141440000.0,2185097000.0,41.39,271.71,282.13,246.32,6.93
1757.T,創建エース,スタンダード（内国株式）,2023-06-30,1.0,0.3,0.8,0.15,-0.18,937364000.0,939953000.0,1250092000.0,657926000.0,-2.65,-5.24,-3.54,1.16,27.85
1758.T,太洋基礎工業,スタンダード（内国株式）,2023-04-30,1.0,129.25,226.8,157.12,224.02,3188620000.0,3744824000.0,3815013000.0,3865064000.0,585.64,531.72,578.36,893.98,7.12
1762.T,高松コンストラクショングループ,プライム（内国株式）,2023-06-30,1.0,37.59,78.06,98.74,-4.39,68380000000.0,74840000000.0,78849000000.0,65612000000.0,223.71,192.05,193.2,216.38,5.9
1764.T,工藤建設,スタンダード（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1766.T,東建コーポレーション,プライム（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1768.T,ソネック,スタンダード（内国株式）,2023-06-30,1.0,26.08,31.63,8.26,9.09,4684217000.0,5281177000.0,4067539000.0,3905393000.0,71.98,115.57,106.69,91.85,7.96
1770.T,藤田エンジニアリング,スタンダード（内国株式）,2023-06-30,1.0,17.17,23.35,59.72,11.48,5649260000.0,6121105000.0,10858520000.0,5375134000.0,96.67,100.8,117.31,109.05,7.76
1773.T,ワイ・ティー・エル・コーポレーション・バーハッド,プライム（外国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1775.T,富士古河Ｅ＆Ｃ,スタンダード（内国株式）,2023-06-30,1.0,86.97,48.52,347.53,38.89,21329000000.0,21198000000.0,30043000000.0,19554000000.0,407.46,432.28,510.38,502.52,12.3
1776.T,三井住建道路,スタンダード（内国株式）,2023-06-30,1.0,12.29,26.73,45.59,-12.5,7724000000.0,9265000000.0,9065000000.0,6212000000.0,111.88,128.05,67.58,67.91,4.72
1780.T,ヤマウラ,プライム（内国株式）,2023-06-30,1.0,27.01,42.25,-40.63,31.65,6882983000.0,8761873000.0,10064081000.0,8863396000.0,45.21,54.13,70.84,35.3,4.32
1783.T,アジアゲートホールディングス,スタンダード（内国株式）,2023-06-30,1.0,-1.3,6.24,-0.14,-0.48,1058424000.0,3935620000.0,1021877000.0,1028331000.0,-0.64,-63.71,-14.81,-4.79,-15.37
1786.T,オリエンタル白石,プライム（内国株式）,2023-06-30,1.0,6.93,11.09,9.11,5.58,13590000000.0,16865000000.0,18412000000.0,15592000000.0,22.09,31.64,30.84,32.02,9.42
1787.T,ナカボーテック,スタンダード（内国株式）,2023-06-30,1.0,18.79,124.01,286.28,-43.27,3235028000.0,3521699000.0,5602115000.0,1956172000.0,179.22,346.39,293.48,345.53,11.23
1788.T,三東工業社,スタンダード（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1789.T,ＥＴＳホールディングス,スタンダード（内国株式）,2023-06-30,1.0,13.99,-9.59,27.52,-3.28,2352195000.0,1674527000.0,2767615000.0,1773101000.0,17.04,23.8,27.48,33.37,7.97
1793.T,大本組,スタンダード（内国株式）,2023-06-30,1.0,-124.7,84.95,75.99,54.56,22129000000.0,25372000000.0,25461000000.0,23131000000.0,450.08,504.44,347.6,100.54,0.79
1795.T,マサル,スタンダード（内国株式）,2023-06-30,1.0,120.81,-118.08,324.67,-172.55,2068606000.0,1478611000.0,2580537000.0,1554325000.0,406.31,463.66,356.94,212.41,4.3
1798.T,守谷商会,スタンダード（内国株式）,2023-06-30,1.0,72.59,127.58,75.42,115.22,8411213000.0,10491466000.0,11609724000.0,10160752000.0,372.21,288.77,696.6,398.37,6.99
1799.T,第一建設工業,スタンダード（内国株式）,2023-06-30,1.0,21.76,37.95,48.78,27.72,10902284000.0,14133966000.0,13156008000.0,10650131000.0,124.57,178.52,124.48,126.73,3.97
1801.T,大成建設,プライム（内国株式）,2023-06-30,1.0,60.41,71.57,75.41,-12.07,389003000000.0,386043000000.0,538129000000.0,328913000000.0,543.72,412.19,355.75,249.64,5.68
1802.T,大林組,プライム（内国株式）,2023-06-30,1.0,37.72,25.03,29.27,9.14,514060000000.0,516704000000.0,542793000000.0,487443000000.0,156.74,136.91,54.23,107.65,7.79
1803.T,清水建設,プライム（内国株式）,2023-06-30,1.0,9.67,12.92,34.99,25.11,441206000000.0,494124000000.0,613770000000.0,441361000000.0,125.52,97.88,60.57,62.21,5.75
1805.T,飛島建設,プライム（内国株式）,2023-06-30,1.0,-2.54,50.92,64.21,38.94,29097000000.0,32911000000.0,34298000000.0,33726000000.0,264.57,126.93,166.7,157.32,6.64
1807.T,佐藤渡辺,スタンダード（内国株式）,2023-06-30,1.0,-7.81,46.2,158.34,-13.53,8005805000.0,8487761000.0,11682048000.0,6478708000.0,326.86,577.19,540.83,139.77,2.32
1808.T,長谷工コーポレーション,プライム（内国株式）,2023-06-30,1.0,37.95,40.6,74.41,49.85,212360000000.0,260074000000.0,320753000000.0,263918000000.0,198.98,160.44,181.15,197.23,13.06
1810.T,松井建設,プライム（内国株式）,2023-06-30,1.0,17.63,30.96,-0.78,9.32,20305000000.0,23102000000.0,23373000000.0,21154000000.0,83.69,73.64,58.6,55.66,3.85
1811.T,錢高組,スタンダード（内国株式）,2023-06-30,1.0,75.48,182.21,-104.58,342.17,28552000000.0,28519000000.0,28887000000.0,27466000000.0,606.82,437.77,246.43,305.31,2.83
1812.T,鹿島建設,プライム（内国株式）,2023-06-30,1.0,66.38,51.71,56.2,36.62,637840000000.0,615650000000.0,638457000000.0,583470000000.0,195.29,186.36,196.47,211.46,10.62
1813.T,不動テトラ,プライム（内国株式）,2023-06-30,1.0,38.08,51.46,39.48,8.79,15796000000.0,20573000000.0,19964000000.0,16016000000.0,168.41,181.33,125.11,131.36,6.89
1814.T,大末建設,プライム（内国株式）,2023-06-30,1.0,46.07,31.0,29.96,19.13,20028000000.0,16362000000.0,16655000000.0,17352000000.0,178.72,151.02,171.09,124.46,6.13
1815.T,鉄建建設,プライム（内国株式）,2023-06-30,1.0,56.48,17.18,61.59,160.0,37641000000.0,42150000000.0,45778000000.0,39660000000.0,316.55,279.98,300.34,150.62,3.63
1820.T,西松建設,プライム（内国株式）,2023-06-30,1.0,82.06,25.42,15.67,19.16,87551000000.0,87792000000.0,94693000000.0,84193000000.0,336.76,308.79,271.68,173.55,6.48
1821.T,三井住友建設,プライム（内国株式）,2023-06-30,1.0,-9.52,0.57,-159.69,16.27,108933000000.0,122817000000.0,125250000000.0,111260000000.0,95.59,53.75,-43.17,-158.0,-40.4
1822.T,大豊建設,プライム（内国株式）,2023-06-30,1.0,9.51,-23.25,102.08,37.05,34479000000.0,39340000000.0,46867000000.0,35683000000.0,381.09,339.71,324.8,161.14,4.04
1826.T,佐田建設,スタンダード（内国株式）,2023-06-30,1.0,17.78,44.2,25.77,-1.35,8770000000.0,7873000000.0,7980000000.0,4574000000.0,72.35,41.94,22.87,85.37,8.51
1827.T,ナカノフドー建設,スタンダード（内国株式）,2023-06-30,1.0,43.36,1.11,0.75,9.82,31165000000.0,30226000000.0,27803000000.0,24649000000.0,84.99,10.7,-46.21,55.48,5.24
1828.T,田辺工業,スタンダード（内国株式）,2023-06-30,1.0,57.18,49.61,15.52,39.28,10790651000.0,10745034000.0,11197562000.0,11002329000.0,175.29,163.5,174.58,154.39,7.9
1833.T,奥村組,プライム（内国株式）,2023-06-30,1.0,49.84,117.7,72.13,58.58,60430000000.0,65666000000.0,72634000000.0,64678000000.0,214.5,259.3,316.17,291.24,6.55
1835.T,東鉄工業,プライム（内国株式）,2023-06-30,1.0,43.0,49.96,111.83,14.36,27430658000.0,29448647000.0,46277730000.0,24396764000.0,295.22,268.41,147.54,219.0,7.72
1840.T,土屋ホールディングス,スタンダード（内国株式）,2023-04-30,1.0,-3.99,41.22,-22.24,-0.06,8091936000.0,13155999000.0,5478212000.0,8026067000.0,6.98,-30.59,18.54,8.94,1.91
1841.T,サンユー建設,スタンダード（内国株式）,2023-06-30,1.0,13.22,12.97,18.09,6.16,2159912000.0,2982480000.0,2547081000.0,2209604000.0,112.62,10.12,32.83,29.84,1.07
1844.T,大盛工業,スタンダード（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1847.T,イチケン,プライム（内国株式）,2023-06-30,1.0,56.85,46.98,35.83,71.11,21551000000.0,21498000000.0,22026000000.0,23127000000.0,400.5,434.3,409.89,234.47,6.2
1848.T,富士ピー・エス,スタンダード（内国株式）,2023-06-30,1.0,-3.76,-2.99,4.03,-1.08,6386000000.0,6694000000.0,7024000000.0,5819000000.0,34.78,71.34,41.66,6.61,1.24
1850.T,南海辰村建設,スタンダード（内国株式）,2023-06-30,1.0,24.31,21.22,16.2,1.14,11180000000.0,11335000000.0,11898000000.0,10473000000.0,17.1,24.03,45.43,65.75,13.12
1852.T,淺沼組,プライム（内国株式）,2023-06-30,1.0,85.1,45.46,82.5,1.98,33828000000.0,37293000000.0,40255000000.0,30178000000.0,266.13,256.11,231.97,259.95,9.55
1853.T,森組,スタンダード（内国株式）,2023-06-30,1.0,3.51,5.47,9.73,0.06,5732000000.0,6559000000.0,6767000000.0,5916000000.0,28.38,40.12,38.26,15.95,3.72
1860.T,戸田建設,プライム（内国株式）,2023-06-30,1.0,-1.48,16.77,8.14,5.95,124855000000.0,141267000000.0,166084000000.0,114391000000.0,80.1,61.16,57.52,34.08,3.47
1861.T,熊谷組,プライム（内国株式）,2023-06-30,1.0,36.69,38.47,90.77,1.55,94175000000.0,99733000000.0,117925000000.0,90891000000.0,415.48,382.97,349.03,181.62,4.69
1866.T,北野建設,スタンダード（内国株式）,2023-06-30,1.0,182.25,156.65,-79.42,81.76,21560000000.0,24180000000.0,26678000000.0,19884000000.0,314.89,263.93,254.36,290.78,5.19
1867.T,植木組,スタンダード（内国株式）,2023-06-30,1.0,56.62,60.99,90.94,-3.2,11594304000.0,14142927000.0,13410050000.0,10727744000.0,208.67,247.37,209.6,196.53,5.39
1870.T,矢作建設工業,プライム（内国株式）,2023-06-30,1.0,15.89,25.82,49.14,4.24,23300000000.0,31567000000.0,38049000000.0,24731000000.0,115.63,73.8,108.55,101.06,7.46
1871.T,ピーエス三菱,プライム（内国株式）,2023-06-30,1.0,12.05,24.26,24.03,15.88,24196000000.0,26180000000.0,35607000000.0,27610000000.0,67.68,117.76,95.59,79.81,7.92
1873.T,日本ハウスホールディングス,プライム（内国株式）,2023-04-30,1.0,25.12,-25.13,-35.03,-15.6,12611000000.0,-12611000000.0,5589000000.0,7646000000.0,54.45,17.21,34.94,-18.15,-3.17
1878.T,大東建託,プライム（内国株式）,2023-06-30,1.0,261.74,246.27,250.77,268.14,410943000000.0,406487000000.0,446067000000.0,408041000000.0,1311.39,903.74,1009.59,1020.92,17.52
1879.T,新日本建設,プライム（内国株式）,2023-06-30,1.0,47.15,43.23,85.01,25.23,28036000000.0,25282000000.0,43436000000.0,20424000000.0,171.75,156.94,175.94,195.78,11.73
1882.T,東亜道路工業,プライム（内国株式）,2023-06-30,1.0,68.68,96.17,205.17,-40.04,28670000000.0,33747000000.0,34650000000.0,22086000000.0,394.25,449.9,355.75,302.68,6.15
1884.T,日本道路,プライム（内国株式）,2023-06-30,1.0,313.56,179.88,209.57,70.54,38128000000.0,42166000000.0,41477000000.0,35296000000.0,695.79,778.35,644.76,648.97,5.89
1885.T,東亜建設工業,プライム（内国株式）,2023-06-30,1.0,-4.13,66.1,125.41,126.16,47000000000.0,54267000000.0,65161000000.0,62570000000.0,222.59,304.92,328.3,214.94,5.46
1887.T,日本国土開発,プライム（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1888.T,若築建設,プライム（内国株式）,2023-06-30,1.0,108.68,76.57,161.51,85.08,21754000000.0,20707000000.0,22426000000.0,22501000000.0,228.54,139.76,365.29,419.75,13.17
1890.T,東洋建設,プライム（内国株式）,2023-06-30,1.0,9.97,11.97,29.16,-1.18,37476000000.0,43322000000.0,51549000000.0,42697000000.0,61.1,97.23,62.13,59.93,7.88
1893.T,五洋建設,プライム（内国株式）,2023-06-30,1.0,5.53,-42.25,27.79,16.71,120494000000.0,119529000000.0,155008000000.0,127273000000.0,81.65,73.4,37.6,2.39,0.44
1897.T,金下建設,スタンダード（内国株式）,2023-06-30,1.0,-10.51,18.91,26.8,-2.89,2156000000.0,2678000000.0,2459000000.0,2132000000.0,49.39,132.14,11.82,49.91,1.12
1898.T,世紀東急工業,プライム（内国株式）,2023-06-30,1.0,6.98,22.65,4.46,-0.08,21867000000.0,26617000000.0,23904000000.0,17897000000.0,161.92,128.17,81.75,30.11,2.84
1899.T,福田組,プライム（内国株式）,2023-06-30,1.0,181.24,13.35,106.14,14.69,38590000000.0,46251000000.0,35900000000.0,33989000000.0,609.14,665.21,652.42,406.09,4.69
1904.T,大成温調,スタンダード（内国株式）,2023-06-30,1.0,59.31,51.81,108.35,1.88,10637741000.0,12673258000.0,14102857000.0,12121813000.0,214.62,165.57,141.56,213.45,5.82
1905.T,テノックス,スタンダード（内国株式）,2023-06-30,1.0,14.13,25.45,10.78,30.38,4266450000.0,5033728000.0,4772185000.0,4678876000.0,99.92,22.52,46.5,65.71,3.97
1909.T,日本ドライケミカル,スタンダード（内国株式）,2023-06-30,1.0,98.03,108.36,130.89,64.6,11733679000.0,12235246000.0,16905010000.0,11653525000.0,220.66,321.94,263.28,353.54,13.32
1911.T,住友林業,プライム（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
1914.T,日本基礎技術,スタンダード（内国株式）,2023-06-30,1.0,5.65,5.21,3.07,9.35,5801638000.0,6224144000.0,6321443000.0,5431252000.0,16.45,6.91,16.15,17.96,2.55
1921.T,巴コーポレーション,スタンダード（内国株式）,2023-06-30,1.0,9.07,24.22,27.13,16.0,7180283000.0,10949218000.0,11259040000.0,8122681000.0,49.62,41.19,67.62,77.89,7.57
1925.T,大和ハウス工業,プライム（内国株式）,2023-06-30,1.0,104.25,91.91,213.32,91.02,1253534000000.0,1160352000000.0,1486518000000.0,1214595000000.0,350.63,292.8,338.13,462.86,13.5
1926.T,ライト工業,プライム（内国株式）,2023-06-30,1.0,45.13,53.15,53.25,21.45,27934000000.0,31189000000.0,31986000000.0,25770000000.0,122.24,149.47,160.89,175.89,11.23
1928.T,積水ハウス,プライム（内国株式）,2023-04-30,1.0,68.04,66.81,52.37,63.28,679971000000.0,706436000000.0,798757000000.0,708280000000.0,204.52,180.44,224.78,278.44,11.3
1929.T,日特建設,プライム（内国株式）,2023-06-30,1.0,26.4,35.03,17.17,4.22,18321000000.0,21152000000.0,19015000000.0,16119000000.0,74.18,79.69,79.82,84.54,11.07
1930.T,北陸電気工事,プライム（内国株式）,2023-06-30,1.0,6.84,6.67,39.65,-4.57,11114000000.0,11332000000.0,12926000000.0,9163000000.0,104.33,105.96,74.96,54.33,4.0
1934.T,ユアテック,プライム（内国株式）,2023-06-30,1.0,18.19,36.18,42.7,-0.9,56272000000.0,61113000000.0,66045000000.0,48412000000.0,61.89,79.79,92.77,90.84,4.88
1938.T,日本リーテック,プライム（内国株式）,2023-06-30,1.0,2.34,6.99,104.33,-25.49,12010428000.0,12295479000.0,21439595000.0,9014864000.0,141.89,127.98,93.81,83.42,3.76
1939.T,四電工,プライム（内国株式）,2023-06-30,1.0,32.36,48.97,117.31,49.4,19749000000.0,21081000000.0,29230000000.0,20283000000.0,140.81,224.66,232.48,231.55,6.74
1941.T,中電工,プライム（内国株式）,2023-06-30,1.0,11.68,24.37,-165.69,-9.84,43989000000.0,44848000000.0,64668000000.0,37677000000.0,82.48,139.65,114.93,-118.91,-3.47
1942.T,関電工,プライム（内国株式）,2023-06-30,1.0,25.33,25.62,31.3,24.69,124675000000.0,133808000000.0,174078000000.0,118782000000.0,109.68,98.14,98.96,103.11,7.09
1944.T,きんでん,プライム（内国株式）,2023-06-30,1.0,23.78,27.07,86.22,5.48,142657000000.0,144565000000.0,206459000000.0,112798000000.0,148.99,157.73,128.53,140.01,5.4
1945.T,東京エネシス,プライム（内国株式）,2023-06-30,1.0,14.68,3.3,30.08,6.2,18777000000.0,19417000000.0,21867000000.0,20295000000.0,63.77,73.72,32.9,56.89,3.2
1946.T,トーエネック,プライム（内国株式）,2023-06-30,1.0,-440.2,35.18,46.82,88.93,55307000000.0,55594000000.0,68850000000.0,58026000000.0,481.84,456.91,428.51,-287.02,-4.74
1948.T,弘電社,スタンダード（内国株式）,2023-06-30,1.0,81.38,66.89,337.24,-118.17,8390000000.0,8323000000.0,10613000000.0,6742000000.0,968.23,493.31,172.8,309.92,2.99
1949.T,住友電設,プライム（内国株式）,2023-06-30,1.0,65.02,41.31,115.75,10.21,44407000000.0,40424000000.0,53198000000.0,35349000000.0,274.22,225.84,256.48,263.33,9.89
1950.T,日本電設工業,プライム（内国株式）,2023-06-30,1.0,6.44,18.43,106.03,-7.77,35383000000.0,40833000000.0,70378000000.0,28577000000.0,183.21,155.13,84.86,116.53,4.05
1951.T,エクシオグループ,プライム（内国株式）,2023-06-30,1.0,31.66,37.99,104.28,23.81,144302000000.0,152141000000.0,210281000000.0,124382000000.0,132.44,205.34,237.7,202.46,7.33
1952.T,新日本空調,プライム（内国株式）,2023-06-30,1.0,49.5,51.21,103.74,20.14,22154000000.0,28434000000.0,39848000000.0,21487000000.0,189.56,190.96,222.51,230.5,9.62
1959.T,九電工,プライム（内国株式）,2023-06-30,1.0,123.62,52.62,162.35,60.03,99434000000.0,82732000000.0,144529000000.0,86242000000.0,370.35,353.38,369.94,371.82,10.1
1960.T,サンテック,スタンダード（内国株式）,2023-06-30,1.0,-20.1,4.6,53.01,-31.34,7798509000.0,9770757000.0,13005942000.0,11070187000.0,56.05,18.72,-1.85,25.7,1.45
1961.T,三機工業,プライム（内国株式）,2023-06-30,1.0,-2.29,30.14,64.77,5.83,40060000000.0,52204000000.0,65152000000.0,40726000000.0,124.89,98.91,108.76,81.67,5.22
1963.T,日揮ホールディングス,プライム（内国株式）,2023-06-30,1.0,31.68,6.99,31.28,39.51,149019000000.0,149409000000.0,190272000000.0,179860000000.0,15.89,19.83,-137.08,118.21,7.72
1964.T,中外炉工業,プライム（内国株式）,2023-06-30,1.0,15.51,20.04,173.21,-36.28,5893000000.0,6894000000.0,11497000000.0,4741000000.0,143.59,42.18,174.36,157.82,5.16
1965.T,テクノ菱和,スタンダード（内国株式）,2023-06-30,1.0,9.74,23.01,45.92,23.16,13350000000.0,16133000000.0,18586000000.0,14513000000.0,127.88,53.91,97.73,102.19,5.39
1966.T,高田工業所,スタンダード（内国株式）,2023-06-30,1.0,9.68,34.8,111.2,42.22,13137204000.0,12745801000.0,16337086000.0,13684651000.0,197.61,146.02,109.14,227.99,10.43
1967.T,ヤマト,スタンダード（内国株式）,2023-06-30,1.0,12.47,6.8,33.23,14.42,9748276000.0,10666525000.0,12698603000.0,10610268000.0,89.07,84.99,102.39,69.33,5.44
1968.T,太平電業,プライム（内国株式）,2023-06-30,1.0,142.86,146.17,110.85,57.86,30153000000.0,31885000000.0,34759000000.0,26902000000.0,304.3,275.93,413.23,522.02,12.04
1969.T,高砂熱学工業,プライム（内国株式）,2023-06-30,1.0,27.66,77.71,75.56,28.08,78487000000.0,87880000000.0,100150000000.0,78246000000.0,165.87,144.02,164.22,174.08,8.58
1971.T,中央ビルト工業,スタンダード（内国株式）,2023-06-30,1.0,-10.16,38.92,-78.82,33.87,2292472000.0,2569167000.0,2650208000.0,2610576000.0,61.26,-429.44,80.77,-76.43,-7.42
1972.T,三晃金属工業,スタンダード（内国株式）,2023-06-30,1.0,198.74,199.49,184.34,-17.93,10899000000.0,10483000000.0,10903000000.0,7537000000.0,312.12,425.51,416.16,598.99,10.32
1973.T,ＮＥＣネッツエスアイ,プライム（内国株式）,2023-06-30,1.0,14.75,22.85,51.58,1.22,75058000000.0,79195000000.0,98921000000.0,71683000000.0,63.1,105.44,100.6,92.51,9.78
1975.T,朝日工業社,プライム（内国株式）,2023-06-30,1.0,18.38,76.84,97.72,34.41,17906000000.0,22442000000.0,26340000000.0,19215000000.0,170.51,133.9,136.76,182.35,7.01
1976.T,明星工業,プライム（内国株式）,2023-06-30,1.0,22.7,14.19,31.25,14.26,13671000000.0,14169000000.0,15999000000.0,12534000000.0,79.29,77.46,67.27,83.0,7.93
1979.T,大氣社,プライム（内国株式）,2023-06-30,1.0,66.36,75.25,84.39,106.43,45968000000.0,56200000000.0,72814000000.0,56582000000.0,260.3,235.99,206.6,235.75,6.29
1980.T,ダイダン,プライム（内国株式）,2023-06-30,1.0,94.99,41.51,114.31,32.85,47348000000.0,47398000000.0,55873000000.0,40731000000.0,278.44,274.91,251.42,288.31,8.06
1981.T,協和日成,スタンダード（内国株式）,2023-06-30,1.0,11.83,18.16,43.28,10.97,8759729000.0,8317936000.0,10805764000.0,6733513000.0,76.97,147.44,91.44,79.12,5.29
1982.T,日比谷総合設備,プライム（内国株式）,2023-06-30,1.0,25.83,65.82,89.74,22.73,16141000000.0,22651000000.0,32713000000.0,16165000000.0,141.44,122.97,174.84,185.71,7.28
1992.T,神田通信機,スタンダード（内国株式）,2023-06-30,1.0,29.4,30.97,75.66,0.25,1373877000.0,1439016000.0,2066928000.0,1119910000.0,74.52,126.51,214.63,146.31,7.27
1994.T,高橋カーテンウォール工業,スタンダード（内国株式）,2023-06-30,1.0,6.7,-0.66,4.7,12.94,1971014000.0,2017866000.0,1818598000.0,1954648000.0,130.07,94.45,146.84,15.87,1.42
1997.T,暁飯島工業,スタンダード（内国株式）,2023-05-31,1.0,90.21,2.05,34.55,42.82,2007113000.0,996378000.0,1720510000.0,1524172000.0,221.95,297.97,304.12,223.25,8.15
2001.T,ニップン,プライム（内国株式）,2023-06-30,1.0,28.38,39.59,27.61,56.82,90283000000.0,98193000000.0,90844000000.0,98631000000.0,113.43,109.21,118.33,130.16,5.43
2002.T,日清製粉グループ本社,プライム（内国株式）,2023-06-30,1.0,-144.9,48.9,41.17,28.72,199446000000.0,211263000000.0,198676000000.0,208191000000.0,73.62,62.46,57.53,-34.11,-2.45
2003.T,日東富士製粉,スタンダード（内国株式）,2023-06-30,1.0,88.55,148.48,91.74,72.88,16669000000.0,19149000000.0,17264000000.0,17929000000.0,360.59,376.78,395.75,422.28,8.71
2004.T,昭和産業,プライム（内国株式）,2023-06-30,1.0,15.33,62.7,109.84,81.89,82722000000.0,89736000000.0,81907000000.0,89799000000.0,205.16,306.79,117.87,228.8,6.88
2009.T,鳥越製粉,スタンダード（内国株式）,2023-06-30,1.0,3.66,10.6,7.84,15.16,5734634000.0,6688515000.0,6445892000.0,6793443000.0,38.7,20.28,31.94,35.79,2.78
2053.T,中部飼料,プライム（内国株式）,2023-06-30,1.0,10.47,18.66,0.13,8.03,62049000000.0,66585000000.0,61070000000.0,61012000000.0,155.8,124.52,105.72,27.23,1.35
2055.T,日和産業,スタンダード（内国株式）,2023-06-30,1.0,7.77,-0.39,2.84,5.09,13511710000.0,15263874000.0,13708152000.0,13635000000.0,17.83,6.68,5.59,7.54,0.9
